iter	Logloss
128	0.2518526499
129	0.2507651552
130	0.249822521
131	0.2487042113
132	0.2481002968
133	0.2470242123
134	0.2465173754
135	0.2455349105
136	0.2443785422
137	0.2432770449
138	0.2423496729
139	0.2414264358
140	0.2409779171
141	0.2399704524
142	0.2388926222
143	0.2376104463
144	0.2366590925
145	0.2354965374
146	0.234457551
147	0.2329671751
148	0.2322079071
149	0.2300512294
150	0.2292905632
151	0.2281272624
152	0.2274937238
153	0.2269269218
154	0.2257568288
155	0.2247060815
156	0.2245773781
157	0.2239765987
158	0.2230038309
159	0.2229314679
160	0.2222056262
161	0.2213539439
162	0.2202095411
163	0.2197694711
164	0.21901015
165	0.2178649378
166	0.2178077677
167	0.2172623144
168	0.2171965228
169	0.2168443914
170	0.2159696258
171	0.2159377642
172	0.2151256361
173	0.2142305408
174	0.2135020033
175	0.212696268
176	0.2121772142
177	0.2112180633
178	0.2105720027
179	0.2094614746
180	0.2085435129
181	0.2078552878
182	0.2072794656
183	0.2065533059
184	0.2059883013
185	0.2051707159
186	0.2049352202
187	0.2045272686
188	0.2039567746
189	0.203221429
190	0.2025542223
191	0.2019161696
192	0.2014180199
193	0.200757052
194	0.1994908726
195	0.198632488
196	0.1982770906
197	0.197618102
198	0.1967592458
199	0.196077339
200	0.1959155435
201	0.1950007693
202	0.1936376406
203	0.1930585856
204	0.1921625571
205	0.1919954746
206	0.1916079772
207	0.1913073934
208	0.1907932445
209	0.190181832
210	0.1894783988
211	0.1888868425
212	0.188819381
213	0.1879544663
214	0.1874210272
215	0.1868551084
216	0.1862663935
217	0.1855918554
218	0.1852103884
219	0.18482422
220	0.1842422008
221	0.1836842908
222	0.1828950754
223	0.1825407611
224	0.1818095276
225	0.1810480125
226	0.1807790302
227	0.1803635362
228	0.1799380037
229	0.1795145585
230	0.17901286
231	0.1784434275
232	0.1776264224
233	0.1770638344
234	0.176252916
235	0.1758501314
236	0.1753644215
237	0.1748020056
238	0.1741649811
239	0.1736205708
240	0.1731152317
241	0.1724947255
242	0.1720657008
243	0.1716896521
244	0.1710208498
245	0.1706598252
246	0.1702217797
247	0.1691972234
248	0.1685597694
249	0.1678429523
250	0.167069267
251	0.1663036517
252	0.1659744026
253	0.1653886193
254	0.164383853
255	0.1637619238
256	0.1630056698
257	0.1623394585
258	0.1618515647
259	0.1613693832
260	0.1613303928
261	0.1608631494
262	0.1604294315
263	0.1598209049
264	0.1593651559
265	0.1583852617
266	0.1578723304
267	0.157756247
268	0.1573460468
269	0.1565078576
270	0.1560376264
271	0.1554163037
272	0.1550507701
273	0.1543561084
274	0.1538492771
275	0.1535013966
276	0.1528945947
277	0.1519285287
278	0.1516495111
279	0.1509675293
280	0.150228522
281	0.1496613807
282	0.1489640793
283	0.1481941424
284	0.1475816919
285	0.1474162066
286	0.146829682
287	0.1466917799
288	0.146329753
289	0.1456959535
290	0.1452460387
291	0.1445940508
292	0.1442565439
293	0.143585155
294	0.1433026334
295	0.1427945575
296	0.1424893916
297	0.1417724825
298	0.1413045011
299	0.1412698119
300	0.1408049925
301	0.1403157034
302	0.1396311389
303	0.1390616826
304	0.1380904956
305	0.1374060625
306	0.1370743992
307	0.1367417776
308	0.136422666
309	0.1359661124
310	0.1357590092
311	0.1353947607
312	0.135310359
313	0.1350064496
314	0.1346830909
315	0.1344724781
316	0.1341386291
317	0.1341040176
318	0.1340723424
319	0.133607531
320	0.1323865855
321	0.1323649165
322	0.1320768981
323	0.1316142352
324	0.1311232859
325	0.1308400873
326	0.130390399
327	0.1299866934
328	0.1295081225
329	0.1290619892
330	0.1287689149
331	0.1282096907
332	0.1277032035
333	0.1274739739
334	0.1269844492
335	0.1264687647
336	0.1260194745
337	0.1258507821
338	0.1254461111
339	0.1251839509
340	0.1251663509
341	0.1248661747
342	0.1244801416
343	0.1240237042
344	0.1235115391
345	0.1233624859
346	0.1230411178
347	0.1224810731
348	0.1215772677
349	0.1213890553
350	0.1209458663
351	0.1207253914
352	0.12051766
353	0.1202756095
354	0.1200475484
355	0.119826674
356	0.1193974257
357	0.1193684722
358	0.119328185
359	0.1189941807
360	0.1184540045
361	0.118431702
362	0.118234751
363	0.1178600309
364	0.1174269631
365	0.1172589418
366	0.1169496165
367	0.1167397061
368	0.1164243293
369	0.1162079228
370	0.1157972815
371	0.1154603728
372	0.1152644442
373	0.1149151048
374	0.1147396816
375	0.1144796934
376	0.1142621779
377	0.1139721356
378	0.1136652924
379	0.1133425537
380	0.1128262681
381	0.1127038882
382	0.1125074487
383	0.1122357021
384	0.11151286
385	0.1111448835
386	0.1110108479
387	0.110691279
388	0.1103007547
389	0.109841452
390	0.109827602
391	0.1092422967
392	0.1092223052
393	0.108830893
394	0.1085816118
395	0.1083498226
396	0.1079958691
397	0.1076552419
398	0.1073899489
399	0.1068917826
400	0.1064433324
401	0.1062900803
402	0.105936019
403	0.1056921009
404	0.1053589729
405	0.1053339397
406	0.1051705394
407	0.1046685667
408	0.1042913457
409	0.103853529
410	0.1034376702
411	0.1032106609
412	0.1029824506
413	0.1026571085
414	0.1022736292
415	0.1017796678
416	0.1013817175
417	0.1011020653
418	0.1005613268
419	0.1001791143
420	0.09976786387
421	0.09958284757
422	0.09945169699
423	0.09915239277
424	0.09882839483
425	0.09843405916
426	0.09812076781
427	0.09779883975
428	0.09760736948
429	0.09719376087
430	0.09715137984
431	0.0967379355
432	0.09662531674
433	0.09645671005
434	0.09630487455
435	0.09611523553
436	0.09569466876
437	0.09543081888
438	0.09507716396
439	0.09469532801
440	0.09431144681
441	0.09397430015
442	0.09374972168
443	0.09342617253
444	0.09314332838
445	0.09278892684
446	0.09252387398
447	0.09229496207
448	0.09213376511
449	0.09185246711
450	0.09168678028
451	0.0914238522
452	0.09109553238
453	0.0908665345
454	0.09052691829
455	0.0902746431
456	0.08990452865
457	0.08965977505
458	0.08950613636
459	0.08928820855
460	0.08900949583
461	0.08872314822
462	0.0885782449
463	0.08816278707
464	0.08793089722
465	0.0878328791
466	0.08768227745
467	0.0872858802
468	0.08706361745
469	0.08692891464
470	0.08676296796
471	0.08649326801
472	0.08629711024
473	0.0861729528
474	0.08591844176
475	0.08550826826
476	0.08538158436
477	0.08517967868
478	0.08503734547
479	0.08471802888
480	0.0844594278
481	0.08425002824
482	0.08412657329
483	0.0840051829
484	0.0837099155
485	0.08354526949
486	0.08338183562
487	0.08320264985
488	0.08290296501
489	0.08282231177
490	0.08263137304
491	0.08237012976
492	0.08225666071
493	0.08207696964
494	0.08195922754
495	0.08189644985
496	0.08179756363
497	0.08159844881
498	0.08155111476
499	0.08146089782
500	0.08115755314
501	0.08105934371
502	0.08088160571
503	0.0806101657
504	0.08033534112
505	0.08007349693
506	0.07983800445
507	0.07972354717
508	0.0795290265
509	0.07930686158
510	0.07929286906
511	0.07903709934
512	0.07881668667
513	0.07859331128
514	0.07830860748
515	0.07810037859
516	0.07809240187
517	0.07791474328
518	0.07769943158
519	0.07743418229
520	0.07718711237
521	0.07716418449
522	0.07700717407
523	0.07674383842
524	0.0766414473
525	0.07654346925
526	0.07630766875
527	0.07610023845
528	0.07584497409
529	0.07558025055
530	0.07543118685
531	0.07529159342
532	0.07513735137
533	0.07502953374
534	0.07473848469
535	0.07447204656
536	0.07431893661
537	0.07419679081
538	0.07396490802
539	0.07384847398
540	0.07369163258
541	0.07363465188
542	0.07354240471
543	0.07340055624
544	0.07331265485
545	0.07323641218
546	0.07298305009
547	0.07262626428
548	0.07244360106
549	0.07225895758
550	0.07221287186
551	0.07213197455
552	0.07209108944
553	0.07186203107
554	0.07176815074
555	0.07143234997
556	0.07135196195
557	0.07108059698
558	0.07075884625
559	0.07054691164
560	0.07039243348
561	0.0702875121
562	0.07014028228
563	0.06999279985
564	0.06976159193
565	0.06964483641
566	0.06961451167
567	0.06944607166
568	0.06938285038
569	0.06913301905
570	0.06896221916
571	0.06886587353
572	0.06861777649
573	0.06830674341
574	0.06798978966
575	0.06781515751
576	0.06758840149
577	0.06751669977
578	0.06726880938
579	0.06715757982
580	0.06702023989
581	0.06692089534
582	0.06683784547
583	0.06666487782
584	0.06646445504
585	0.066339009
586	0.06630440762
587	0.06624033293
588	0.0661753228
589	0.06602374075
590	0.06592804794
591	0.06583777154
592	0.06558679617
593	0.06543291259
594	0.06532345452
595	0.06520848434
596	0.06507601156
597	0.06497397209
598	0.06485597788
599	0.06463759194
600	0.06460268069
601	0.06453490217
602	0.06439618482
603	0.06430748878
604	0.06411651411
605	0.06399046409
606	0.06392678795
607	0.0638657226
608	0.06384323511
609	0.06378444774
610	0.06356879674
611	0.06343311328
612	0.06326678647
613	0.06319748118
614	0.06294934369
615	0.06288475449
616	0.06274288618
617	0.06265403647
618	0.06251759348
619	0.06234788101
620	0.06211716997
621	0.06195371651
622	0.06179516888
623	0.06169074764
624	0.06144133491
625	0.06129639287
626	0.06122459037
627	0.0611265854
628	0.06112101987
629	0.06106344856
630	0.06088572146
631	0.06075412301
632	0.06069213023
633	0.0605299106
634	0.06034098934
635	0.06033570782
636	0.06019766686
637	0.0601675184
638	0.05993417438
639	0.05983530713
640	0.05983006281
641	0.05960451539
642	0.0594765822
643	0.05913412063
644	0.05908518466
645	0.05884799389
646	0.05882997621
647	0.05872230786
648	0.05863151485
649	0.05855928162
650	0.05846667264
651	0.05837601039
652	0.05825369507
653	0.05819519855
654	0.05809328149
655	0.0580199719
656	0.05793517965
657	0.05784779755
658	0.05776251423
659	0.05755805848
660	0.0574955376
661	0.05740533271
662	0.05734338852
663	0.05728347462
664	0.05712820993
665	0.05693989105
666	0.05674651911
667	0.0566025068
668	0.05648710926
669	0.05633240607
670	0.05616322832
671	0.05605191319
672	0.05597881362
673	0.05597439032
674	0.05585917068
675	0.05581613735
676	0.0557188189
677	0.05566776945
678	0.0555349937
679	0.0554789322
680	0.05540111907
681	0.05531231771
682	0.05526062698
683	0.05505356022
684	0.05492447841
685	0.0547395805
686	0.05468820618
687	0.05454873489
688	0.05451109174
689	0.05446387088
690	0.05436042861
691	0.05431371829
692	0.05423579916
693	0.05415917011
694	0.0540500216
695	0.05391941758
696	0.05391493712
697	0.05379749593
698	0.05374645181
699	0.05358105625
700	0.0535424777
701	0.05348615127
702	0.05334855292
703	0.05313862052
704	0.05305274387
705	0.05296980194
706	0.05289018963
707	0.05270244089
708	0.05254811871
709	0.05243920874
710	0.0523470691
711	0.05223282666
712	0.05219214101
713	0.05205524037
714	0.05203069082
715	0.05195488761
716	0.0517828198
717	0.05172691879
718	0.05147232813
719	0.0513880417
720	0.05128724252
721	0.05126743261
722	0.05117878093
723	0.05103876657
724	0.0509880851
725	0.05096955059
726	0.05092886748
727	0.05077051794
728	0.05063686728
729	0.05055097039
730	0.05049774206
731	0.05040768494
732	0.05023563082
733	0.05015752364
734	0.0500331206
735	0.04997337749
736	0.04989959511
737	0.04977931308
738	0.04965855316
739	0.04961430376
740	0.0494740382
741	0.04939224956
742	0.04917550396
743	0.04915531795
744	0.04909676707
745	0.04895068091
746	0.04890720475
747	0.04887605118
748	0.04883281543
749	0.04880625894
750	0.04877451231
751	0.04872605799
752	0.04862875417
753	0.04848693831
754	0.04842235258
755	0.04840306369
756	0.04830739776
757	0.04824742795
758	0.04810784803
759	0.04810498609
760	0.04801301786
761	0.04794912144
762	0.04785656064
763	0.04771584491
764	0.04762675448
765	0.04752148734
766	0.04749836667
767	0.04733299923
768	0.04731526377
769	0.04729955181
770	0.04719307206
771	0.04695564063
772	0.04693819433
773	0.04675561651
774	0.04668001121
775	0.04658567076
776	0.04647882869
777	0.04638959027
778	0.04638142559
779	0.04626416492
780	0.04620251576
781	0.04615328945
782	0.04611853272
783	0.04601915614
784	0.04595764515
785	0.04593382102
786	0.04584345775
787	0.04574571911
788	0.0456280785
789	0.04546365197
790	0.04534711042
791	0.04528724299
792	0.04524665127
793	0.04518932726
794	0.0450908637
795	0.04491945775
796	0.04484202638
797	0.04480563932
798	0.04467212464
799	0.0445239348
